Routing Function,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1,0.11,0.12,0.13,0.14,0.15,0.16,0.17,0.18,0.19,0.2,0.21,0.22,0.23,0.24,0.25,0.26,0.27,0.28,0.29,0.3,0.31,0.32,0.33,0.34,0.35,0.36,0.37,0.38,0.39,0.4,0.41,0.42,0.43,0.44,0.45,0.46,0.47,0.48,0.49,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.57,0.58,0.59,0.6,0.61,0.62,0.63,0.64,0.65,0.66,0.67,0.68,0.69,0.7
Custom,26.8509,27.0403,26.9052,27.053,27.0746,27.167,27.3353,27.2958,27.3496,27.3547,27.3247,27.5683,27.6378,27.8346,28.0311,28.0787,28.1989,28.2733,28.4097,28.6286,28.9061,29.0318,29.4764,29.5555,29.8335,30.2403,30.6898,31.1018,31.6195,32.8442,34.5991,36.4726,40.6994,47.6289,56.0768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
